Pokemon,fire,water,grass,electric,rock,ground,flying,normal,fighting,psychic,dark,ghost,bug,dragon,ice,fairy,steel,poison,clusters
Togekiss,0.00978282881743638,0.00949076022888704,0.009359171751418477,0.0,0.007174986859954543,0.009278705102625127,0.02200948756348268,0.021520850661010144,0.013870387941714512,0.0,0.0,0.010825846920059364,0.0,0.0,0.0,0.022731382430723587,0.015519436051744481,0.0,9
Togepi,0.011241847887185673,0.010906219951097846,0.010755006260762048,0.0,0.008245070252931419,0.010662538750330491,0.0,0.012365243941645239,0.0159390289135071,0.0,0.0,0.012440422560430472,0.0,0.0,0.0,0.0,0.0,0.0,9
Togetic,0.009898706139022788,0.009603178006573397,0.009470030867432915,0.0,0.007259974369729561,0.009388611093535034,0.022270189300775685,0.02177576450846643,0.01403468228173052,0.0,0.0,0.010954078760604816,0.0,0.0,0.0,0.023000634991632532,0.01570326331845515,0.0,9
Torchic,0.041693064132121364,0.01348276939352832,0.01329583209306275,0.0,0.030578802193290882,0.0,0.0,0.0,0.0,0.0,0.0,0.015379421036107652,0.0,0.0,0.0,0.0,0.0,0.0,3
Torkoal,0.02726056109989848,0.0,0.0,0.0,0.029990430887149408,0.0,0.0,0.0,0.0,0.0,0.0,0.015083503295919003,0.0,0.0,0.0,0.0,0.0,0.025591530620694823,13
Tornadus,0.0,0.0,0.014748807866234346,0.0,0.011306823450930596,0.014622003147375221,0.0,0.0,0.0,0.0,0.019156656911726605,0.0,0.0,0.0,0.0,0.0,0.0,0.028945124495487126,3
Tornadus-Therian,0.0,0.0,0.014748807866234346,0.0,0.011306823450930596,0.014622003147375221,0.0,0.0,0.0,0.0,0.019156656911726605,0.0,0.0,0.0,0.0,0.0,0.0,0.028945124495487126,3
Torterra,0.0,0.012246867319625912,0.048308262730036015,0.0,0.04629297863118974,0.0,0.0,0.0,0.0,0.0,0.0,0.013969661824245194,0.0,0.0,0.0,0.0,0.0,0.0,7
Totodile,0.013755104176874342,0.05337776960111915,0.013159422990267186,0.0,0.020176718527564294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035822095129461926,0.03660890238912702,0.0,0.0,0.0,5
Toxicroak,0.0,0.0,0.0,0.0,0.03303542046609217,0.0,0.0,0.0,0.0,0.0,0.01399261734628644,0.0,0.0,0.0,0.009989983270196096,0.0,0.0,0.07399846358386036,3
Tranquill,0.0,0.0,0.0,0.0,0.0,0.0,0.04183083164834282,0.020451068620595217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029495957817521342,0.0,4
Trapinch,0.0,0.0,0.0,0.0,0.03758649529360071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02864448094380037,0.0,0.0,0.0,0.0,0.0,0
Treecko,0.0,0.012986409742980131,0.06403177210657354,0.0,0.02945306287907184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017430492457049074,0.0,0.0,0.0,0.0,7
Trevenant,0.0,0.0,0.025419744418652673,0.0,0.01948744365756438,0.0,0.0,0.0,0.0,0.0,0.016508362134364015,0.01470163541884245,0.0,0.0,0.0,0.0,0.0,0.024943631835012296,11
Tropius,0.0,0.0,0.013103222601463852,0.0,0.010045274569762385,0.0,0.030814181270341,0.015065034827538962,0.0,0.0,0.0,0.015156627724179798,0.0,0.035669108507213,0.0,0.0,0.021727844155052585,0.0,7
Trubbish,0.0,0.0,0.0,0.0,0.012647951367417143,0.0,0.0,0.0,0.0,0.0,0.02142887133891455,0.019083628726935538,0.0,0.0,0.0,0.0,0.0,0.08094592803441727,11
Turtwig,0.0,0.0133060442077368,0.052486228739878085,0.0,0.02011866068597993,0.0,0.0,0.0,0.0,0.0,0.0,0.015177835519019692,0.0,0.0,0.0,0.0,0.0,0.0,7
Tympole,0.0,0.018782699873028247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03635071337781161,5
Tynamo,0.0,0.0,0.0,0.0,0.0,0.13569746837168817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Typhlosion,0.0398710093256051,0.012893550412146184,0.012714782576168787,0.0,0.03898994497984864,0.0,0.0,0.014618437628707393,0.018843437390630675,0.0,0.0,0.014707315288938825,0.0,0.0,0.0,0.0,0.0,0.0,3
Tyranitar,0.03085192339185563,0.009976944057674055,0.0,0.0,0.03771270203330563,0.009754025968834484,0.0,0.0,0.0,0.0,0.01277899663334267,0.011380423326850941,0.0,0.05356462689333898,0.02737056822557924,0.0,0.0,0.0,3
Tyrantrum,0.015454094527682639,0.0,0.0,0.0,0.04533777590832895,0.0,0.0,0.0,0.0,0.0,0.01920345316228315,0.01710176726660355,0.0,0.08049347168756114,0.013710242413805218,0.0,0.0,0.0290158322032319,3
Tyrogue,0.0,0.0,0.0,0.0,0.024164565567404716,0.0,0.0,0.018119963737034617,0.023356969525169528,0.0,0.0,0.01823013009142419,0.0,0.0,0.0,0.0,0.0,0.0,0
Tyrunt,0.01557661591778244,0.0,0.0,0.0,0.04569721769369991,0.0,0.0,0.0,0.0,0.0,0.019355699789993675,0.017237351547838155,0.0,0.08113163085162302,0.01381893839441642,0.0,0.0,0.029245872215610137,3
Umbreon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014310486006298133,0.012744301719253934,0.0,0.0,0.0,0.0,0.0,0.0,12
Unfezant,0.0,0.0,0.0,0.0,0.0,0.0,0.041182629300024504,0.02013416287946793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02903889425053455,0.0,4
Unown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ursaring,0.011689193675509989,0.0,0.0,0.0,0.0342926622106534,0.011086832145034949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010370175918497647,0.0,0.0,0.010973521666770101,3
Uxie,0.013307705682260045,0.012910401089899177,0.012731399620895938,0.0,0.0,0.012621939821551282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011806053764491712,0.0,0.0,0.0,1
Vanillish,0.0,0.018216429414802057,0.0,0.0,0.0,0.017809413838974993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331641574427661,0.0,0.0,0.0,13
Vanillite,0.0,0.018227717459453306,0.0,0.0,0.0,0.01782044967119267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033337060689560744,0.0,0.0,0.0,13
Vanilluxe,0.0,0.03522497210630514,0.0,0.0,0.0,0.017218964579243684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032211850866904944,0.0,0.0,0.0,13
Vaporeon,0.0,0.024607970647279025,0.0,0.0,0.009301776769524346,0.0,0.0,0.0,0.0,0.0,0.0,0.014034814746974029,0.0,0.0,0.011251510409080517,0.0,0.0,0.0,12
Venipede,0.0,0.0,0.0,0.0,0.028203998910726592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03224119073991536,0.0,0.0,0.0,0.0,0.1444027605603719,0
Venomoth,0.0,0.0,0.0,0.0,0.0,0.0,0.03208983847362352,0.031377405745357204,0.02022302915196467,0.0,0.0,0.01578408756691238,0.0478342627676467,0.0,0.0,0.0,0.0,0.053560363579150276,4
Venonat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018781576166672583,0.024209800225097642,0.0,0.0,0.018895765014178025,0.02863215833833299,0.0,0.0,0.0,0.0,0.06411926188163808,11
Venusaur,0.0,0.012502473627005255,0.06164564016514193,0.0,0.018903666687870888,0.0,0.0,0.0,0.0,0.0,0.0,0.01426122484857153,0.0,0.0,0.0,0.0,0.0,0.03629460927352113,7
Vespiquen,0.0,0.0,0.0,0.0,0.0,0.0,0.03364378517497577,0.016448426487290543,0.0,0.0,0.0,0.0,0.05015063138696833,0.0,0.0,0.0,0.0,0.04211551347395393,4
Vibrava,0.0,0.0,0.0,0.0,0.030970382237641078,0.0,0.031667525715858236,0.015482234417520535,0.0,0.0,0.0,0.0,0.02360237412130739,0.036656901606570105,0.0,0.0,0.022329558507288984,0.0,4
Victini,0.024532721086497553,0.0,0.01173515117472664,0.0,0.008996475085039705,0.011634256745903867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Victreebel,0.0,0.0,0.012617387354399484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022114825067650137,0.0,0.0,0.0,0.0,0.02476212661343209,7
Vigoroth,0.02397858970879475,0.011631351718401326,0.0,0.0,0.0351730709575942,0.0,0.0,0.0,0.0,0.0,0.0,0.013267560252288499,0.0,0.0,0.021272826891272287,0.0,0.0,0.011255249122072986,3
Vileplume,0.0,0.0,0.028392541651653194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02786074848570908,7
Virizion,0.0,0.0,0.01684395897184362,0.0,0.012913021312412025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vivillon,0.015598622385082014,0.0,0.0,0.0,0.0,0.0,0.035093907069089714,0.017157390215625276,0.0,0.0,0.0,0.0,0.05231223502935436,0.0,0.0,0.0,0.0,0.014643595227024462,11
Volbeat,0.0,0.01351184898879064,0.0,0.0,0.0,0.0,0.031334568054230336,0.015319451615520592,0.0,0.0,0.0,0.0,0.046708429624809915,0.0,0.012356054200683322,0.0,0.0,0.0,9
Volcanion,0.017561624662748073,0.017037318347713704,0.0,0.0,0.025760325269126173,0.016656648031926735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297282500231005,3
Volcarona,0.029357502877643948,0.0,0.0,0.0,0.0,0.013922333551703192,0.033024373958622295,0.03229119342678612,0.02081197379162716,0.0,0.0,0.016243759245899863,0.04922731483900148,0.0,0.0,0.0,0.0,0.02756008693611077,4
Voltorb,0.0,0.0,0.0,0.03320424588464904,0.0,0.01621579314513337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Vullaby,0.0,0.0,0.0,0.0,0.023538735063422224,0.0,0.03610288818297483,0.01765068047985952,0.0,0.0,0.019940325136539382,0.0,0.0,0.0,0.0,0.0,0.02545704268774446,0.0,4
Vulpix,0.028240859932532402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017546224723989274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Wailmer,0.0,0.05875824793079268,0.0,0.0,0.02221053143531093,0.0,0.0,0.0,0.0,0.0,0.0,0.016755975866230774,0.0,0.0,0.01343302638988131,0.0,0.0,0.0,5
Wailord,0.0,0.057584877277433846,0.0,0.0,0.021766999051357046,0.0,0.0,0.0,0.0,0.0,0.0,0.016421368027464352,0.0,0.0,0.013164776067471316,0.0,0.0,0.0,5
Walrein,0.0,0.03970520340980767,0.0,0.0,0.030017017168981842,0.0,0.0,0.0,0.0,0.0,0.0,0.015096874703324076,0.0,0.0,0.03630884609410146,0.0,0.0,0.0,5
Wartortle,0.012975547101568712,0.050352636717971355,0.012413625563574525,0.0,0.01903322273993827,0.0,0.0,0.014272191440171812,0.018397119628012725,0.0,0.0,0.014358963981382818,0.0,0.016895956462862294,0.023022752435684853,0.0,0.0,0.0,5
Watchog,0.012848798765962666,0.0,0.024584732431528193,0.0,0.009423650769363143,0.0,0.0,0.014132777163738418,0.01821741203845652,0.0,0.0,0.01421870208942395,0.0,0.0,0.011398930263561998,0.0,0.0,0.012062129823861328,12
Weavile,0.0,0.0,0.0,0.0,0.008243600339423555,0.0,0.0,0.012363039492375522,0.015936187337488528,0.0,0.01396677184401713,0.012438204708477228,0.0,0.0,0.02991459287580823,0.0,0.0,0.021103366400933417,3
Weedle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518483198715081,2
Weepinbell,0.0,0.0,0.013988674466243214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024518315881092836,0.0,0.0,0.0,0.0,0.02745333233876017,7
Weezing,0.013383418285856041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166304046958757,0.01481032126122481,0.0,0.0,0.0,0.0,0.0,0.06282008606076112,11
Whimsicott,0.0,0.0,0.027188204606300188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033017103058125954,0.0,0.013339484354864387,7
Whirlipede,0.0,0.0,0.0,0.0,0.027714670243771007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031681818328373273,0.0,0.0,0.0,0.0,0.14189742752042347,0
Whiscash,0.0,0.047236217473219676,0.0,0.0,0.0357104416833477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021133645317471254,0.014398554035019256,0.0,0.0,0.0,5
Whismur,0.029903032482263135,0.014505135309121743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026528750908397344,0.0,0.0,0.0,3
Wigglytuff,0.02062294392597128,0.010003620612594279,0.009864921375247854,0.0,0.0,0.009780106480857679,0.011599416598501095,0.0,0.0,0.0,0.0,0.0,0.0,0.01342696226917226,0.018295834803190907,0.0,0.0,0.0,9
Wingull,0.0,0.061575178190010994,0.0,0.0,0.0,0.0,0.03569888201546112,0.01745316210574673,0.0,0.0,0.0,0.0,0.0,0.0,0.014077019358410662,0.0,0.02517216790984903,0.0,4
Wobbuffet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Woobat,0.0,0.0,0.0,0.0,0.0,0.011638598340555514,0.027607255818525172,0.026994341777249943,0.01739810375432963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019466561409208764,0.0,1
Wooper,0.0,0.025636180637147322,0.0,0.0,0.009690438635837462,0.0,0.0,0.0,0.0,0.0,0.0,0.014621240053458424,0.0,0.0,0.02344327839320028,0.0,0.0,0.024807228479994375,5
Wormadam,0.0,0.0,0.01624671624079261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02847604480206428,0.0,0.0,0.0,0.0,0.0,7
Wormadam-Sandy,0.0,0.0,0.0,0.0,0.025060001981461508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02864715412819247,0.0,0.0,0.0,0.0,0.0,11
Wormadam-Trash,0.0,0.0,0.0,0.0,0.0,0.015978308145901617,0.0,0.0,0.0,0.0,0.0,0.0,0.028248468648298393,0.0,0.0,0.0,0.0,0.015815005435606138,11
Wurmple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395064471717877,2
Wynaut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Xatu,0.0,0.0,0.011235885448597735,0.0,0.0,0.011139283519250984,0.026422859587777903,0.012918120278476601,0.0,0.02793739497478896,0.014593857658897253,0.0,0.0,0.0,0.0,0.0,0.01863141422506865,0.0,1
Yamask,0.0,0.0,0.0,0.0,0.0,0.012023376594572789,0.0,0.0,0.0,0.0,0.01575213040383325,0.014028168050975556,0.0,0.0,0.0,0.0,0.0,0.0,1
Yanma,0.0,0.0,0.0,0.0,0.0,0.0,0.03436017732998099,0.03359734036839786,0.02165379761515572,0.0,0.0,0.016900803294377483,0.05121851119619103,0.0,0.0,0.0,0.024228214003673122,0.0,4
Yanmega,0.0,0.0,0.0,0.0,0.0,0.0,0.03321375913305523,0.03247637402422733,0.02093132440495777,0.0,0.0,0.01633691247817872,0.049509619164265314,0.0,0.0,0.0,0.02341984607395971,0.0,4
Yveltal,0.0,0.0,0.0,0.0,0.012176849993032682,0.0,0.03735285286442252,0.0182617874664121,0.0,0.0,0.020630704865466764,0.0,0.0,0.04323798027233143,0.0,0.0,0.026338423814166154,0.0,4
Zangoose,0.02177036711057523,0.010560203914283688,0.0,0.0,0.03193393258120958,0.0,0.0,0.0,0.0,0.0,0.0,0.012045731665697482,0.0,0.0,0.019313781858190538,0.0,0.0,0.020437474287208574,3
Zapdos,0.0,0.0,0.0,0.030397789474497835,0.011479429765883292,0.0,0.03521349538327683,0.017215856871039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024829909746099044,0.0,4
Zebstrika,0.0,0.0,0.0,0.06687480397002618,0.012627309889180859,0.016329658435348476,0.0,0.01893734829620855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Zekrom,0.0,0.0,0.0,0.0,0.0334765725596458,0.014430653355907503,0.034230130396095605,0.016735090315858122,0.0,0.0,0.0,0.0,0.0,0.09905814344072567,0.0,0.0,0.024136514682262827,0.0,6
Zigzagoon,0.0,0.013276242049087896,0.013092168230383021,0.0,0.020073599997152636,0.0,0.0,0.015052325397928062,0.019402726777193735,0.0,0.0,0.0,0.0,0.0,0.012140600925603108,0.0,0.0,0.012846951522497943,12
Zoroark,0.0,0.0,0.012774264076575743,0.0,0.009793086325307475,0.0,0.0,0.0,0.0,0.0,0.016591998243803502,0.0,0.0,0.0,0.0,0.0,0.0,0.012535001723129734,11
Zorua,0.0,0.0,0.013571391982738214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017627356894591613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Zubat,0.0,0.0,0.0,0.0,0.0,0.0,0.0317771599929621,0.015535834550146855,0.0,0.0,0.0,0.015630289830501038,0.0,0.0,0.0,0.0,0.022406864357672147,0.039778859687970555,4
Zweilous,0.01644207033140903,0.0,0.0,0.0,0.012059051709873734,0.0,0.0,0.0,0.0,0.0,0.020431124381605874,0.0,0.0,0.107049245131722,0.014586734255096809,0.0,0.0,0.0,3
Zygarde,0.0,0.0,0.017052079814356164,0.0,0.02614514443211461,0.0,0.0,0.019605114260712535,0.0,0.0,0.0,0.0,0.0,0.09283708346738713,0.0,0.0,0.0,0.01673269384244617,0
